NMT,anio,mes,dia,tipo,LAEQ,LAS01,LAS10,LAS50,LAS90,LAS99
17,2022,1,4,N,48.3,58.4,51.8,43.5,38.8,37
17,2022,1,4,T,55.7,65.3,58.4,52.2,41.1,37.6
18,2022,1,4,D,55.6,65.3,57.8,50.9,46.1,43.1
18,2022,1,4,E,56.8,67.9,58.5,50.7,45.2,42.7
18,2022,1,4,N,45.2,55.5,47.3,41.1,38.1,37.1
18,2022,1,4,T,54.4,64.9,56.5,48.4,39.3,37.3
19,2022,1,4,D,60.7,68.4,64,58.9,53.5,50.8
19,2022,1,4,E,59.7,66.4,62.7,58.4,54.8,52.1
19,2022,1,4,N,53.3,63.8,56.1,46.9,38.8,35.8
19,2022,1,4,T,59.1,67.5,62.8,56.6,42.8,37
20,2022,1,4,D,64,71.8,66.4,60.5,55.2,49.7
20,2022,1,4,E,60.2,68.1,63.1,58.1,53.3,49.7
20,2022,1,4,N,51.8,61.8,54.7,46.8,41.2,40.1
20,2022,1,4,T,61.7,70.4,64.7,57.4,43.6,40.4
24,2022,1,4,D,49.5,57.5,51.7,47.6,44.1,42.4
24,2022,1,4,E,50.3,59.9,52.9,47.3,42.6,41.2
24,2022,1,4,N,43.6,53.2,46.6,40.9,38.4,37.3
24,2022,1,4,T,48.4,57.2,51,45.8,39.4,37.9
25,2022,1,4,D,69.4,73.8,71.8,68.7,66.9,65.3
25,2022,1,4,E,69.2,71.9,70.7,69.1,66.9,64.1
25,2022,1,4,N,63,69,66.7,61.5,53.9,48.9
25,2022,1,4,T,68.1,73.3,70.8,68,58.6,50.7
26,2022,1,4,D,63,70.5,66.4,60.6,57.1,55.2
26,2022,1,4,E,61.4,69.2,65.2,58.2,55.1,53
26,2022,1,4,N,56.8,66.5,59.2,54,47.3,44.8
26,2022,1,4,T,61.4,69.8,65.3,58.4,51,45.6
27,2022,1,4,D,60.8,70.9,64.7,54.5,46.6,43.5
27,2022,1,4,E,58.7,68.4,62.4,54.5,51,48.6
27,2022,1,4,N,54.6,66.1,57.1,48.3,40.1,37.7
27,2022,1,4,T,59.1,69.7,63,52.7,43.6,38.4
28,2022,1,4,D,68,75.2,71.9,65.4,58.1,53.3
28,2022,1,4,E,66.1,74,70.3,63,55.2,49.9
28,2022,1,4,N,59.5,71.8,62.6,46.6,41.2,39.2
28,2022,1,4,T,66.1,74.7,70.7,61.9,43,40.1
29,2022,1,4,D,58.8,66.9,63.1,54.5,46.5,42.1
29,2022,1,4,E,55.8,65.3,60.2,50.9,44.2,36.6
29,2022,1,4,N,48.6,62.2,48.8,36.2,33.4,32.8
29,2022,1,4,T,56.7,66.2,61.6,49.6,34.5,33.1
30,2022,1,4,D,60.4,67.9,63.1,58.8,55.2,53.1
30,2022,1,4,E,58.2,64.6,60.9,57,51.8,48.2
30,2022,1,4,N,56.5,69.2,57.5,49.7,45.5,43.6
30,2022,1,4,T,59.1,67.9,62,56.8,47.6,44.3
31,2022,1,4,D,66.5,75.6,70.9,61.8,52.8,50.9
31,2022,1,4,E,66,73.4,70.2,62.8,54.6,51.2
31,2022,1,4,N,56.6,68.1,52.6,46.4,43.2,41.7
31,2022,1,4,T,64.8,74.8,69.7,57.1,44.7,42.2
47,2022,1,4,D,55.6,66.9,57.6,50.7,47.7,46
47,2022,1,4,E,55.7,67,57,51.9,48.8,45.4
47,2022,1,4,N,50.1,61.8,52,43.9,40.8,39.5
47,2022,1,4,T,54.4,65.8,56.2,49.9,42,40.1
48,2022,1,4,D,61.8,68.3,64.9,60.2,57,53.4
48,2022,1,4,E,61.7,66.2,63.8,61.5,57.7,54.4
48,2022,1,4,N,53.9,62.3,57.2,51,43.6,40.7
48,2022,1,4,T,60.4,67.6,63.8,59,47.8,41.6
50,2022,1,4,D,66.8,73,69.3,64.9,60.9,57.9
50,2022,1,4,E,65.4,71.3,67.7,64.4,60.5,57.4
50,2022,1,4,N,59.1,66.7,62.8,56.2,49.3,45.4
50,2022,1,4,T,65.1,71.9,68,63.2,53.1,46.7
54,2022,1,4,D,64.2,69.4,65.5,61.6,57.9,55.1
54,2022,1,4,E,62.8,69.4,65.2,61.2,57.1,54.3
54,2022,1,4,N,53.7,62.4,56.2,48.7,45.5,44.1
54,2022,1,4,T,62.3,67.1,62.3,57.3,53.7,51.4
55,2022,1,4,D,57.7,66.5,60.2,53.5,49.6,46.7
55,2022,1,4,E,55.8,64,57.7,52.5,48.6,46.3
55,2022,1,4,N,50.2,59.5,52.4,46.8,43.5,42.3
55,2022,1,4,T,56,64.9,58.4,51.7,44.9,42.9
86,2022,1,4,D,63.1,75.9,65.3,56,48.3,44.7
86,2022,1,4,E,55.5,64.4,58.8,52.8,48.2,45
86,2022,1,4,N,47,58.6,49.1,42.1,38.1,37.1
86,2022,1,4,T,60.4,73.9,61.6,51.9,39.7,37.4
1,2022,1,5,D,65.5,75.3,68.6,61.8,56.8,53.1
1,2022,1,5,E,73.2,84.4,75.6,64.4,56.6,52.3
1,2022,1,5,T,67.6,78.3,69.1,60.9,53.1,45.4
2,2022,1,5,D,69,76.3,70.8,67.2,63,60.8
2,2022,1,5,E,70.8,76.5,69.7,65.8,62.7,60.5
2,2022,1,5,N,64.4,71.2,67.9,61.9,55.3,50.8
2,2022,1,5,T,68.4,75,70.1,65.6,59.1,52.8
3,2022,1,5,D,61.8,71.1,63.9,57.9,53.2,47.5
3,2022,1,5,E,58.6,67.7,62,55.4,51.2,48.4
3,2022,1,5,N,55.6,66.5,58.1,50.4,45.5,42.7
3,2022,1,5,T,60,69.6,62.5,55.7,48,43.8
5,2022,1,5,D,65.1,68.9,64.7,60.5,56.1,51.7
5,2022,1,5,E,63.4,69,66,61.5,56.5,52.1
5,2022,1,5,N,52.5,61.4,55.7,45.9,38.1,36.1
5,2022,1,5,T,63.1,68.2,64.3,58.8,41.8,36.8
6,2022,1,5,D,67.8,75.3,70.3,65.6,61.3,58.1
6,2022,1,5,E,73.1,83.5,76.7,67.9,62.5,58
6,2022,1,5,N,63.3,71.6,66.4,59.7,51.7,46.6
6,2022,1,5,T,68.6,79.8,70.7,64.8,56.4,48.6
8,2022,1,5,D,66.1,72.7,67.7,63.2,59.4,56.6
8,2022,1,5,E,67,74.5,69.6,64.3,59,55.2
8,2022,1,5,N,59.2,66.8,62.3,55.8,48.7,45.9
8,2022,1,5,T,65,71.1,66.3,61,55.7,52.7
10,2022,1,5,D,65.4,73.6,69.4,62.4,56.8,53.5
10,2022,1,5,E,64.6,72.7,68.6,61.9,55.1,50.1
10,2022,1,5,N,56.6,68,59.4,50.8,47,46.1
10,2022,1,5,T,63.8,72.9,68.1,59.8,48.5,46.3
11,2022,1,5,D,69.3,75.1,71.3,68,62.6,58.7
11,2022,1,5,E,69.9,74.6,72.3,68.7,62.3,58.2
11,2022,1,5,N,60.2,68.7,63.1,53.5,45.9,42.7
11,2022,1,5,T,68,72.9,68.8,63.4,57.1,53.4
12,2022,1,5,D,64.5,71.6,65.1,61.7,58.2,55.4
12,2022,1,5,E,63,68,64.9,61.6,58,55.2
12,2022,1,5,N,55.7,63.6,59.7,52.9,45,40.2
12,2022,1,5,T,62.8,69.5,64.5,60.2,49.7,41.9
13,2022,1,5,D,61.4,71.3,62.5,58,52.6,46.5
13,2022,1,5,E,60.7,65.3,61.3,55.4,48.3,43.3
13,2022,1,5,N,50.7,61,53.2,45.7,41,38.5
13,2022,1,5,T,59.7,67.6,61.4,55.1,43.4,39.4
14,2022,1,5,D,67.4,69.9,65.6,61.8,58.8,56.6
14,2022,1,5,E,64.9,69.6,66.2,63.1,59.5,56.3
14,2022,1,5,N,57.9,66.1,61.5,55.4,49.4,45.3
14,2022,1,5,T,65.5,69,65.2,60.9,53.1,47
16,2022,1,5,D,60.6,69.8,62.1,56.7,50.1,45.2
16,2022,1,5,E,60.9,66.4,63.5,58.5,48.5,42
16,2022,1,5,N,51.1,61,55.1,44.1,39.5,36.9
16,2022,1,5,T,59.2,66.6,61.7,54.6,41.7,38.1
17,2022,1,5,D,56.6,64.1,59.4,54.3,50.1,47.4
17,2022,1,5,E,55.7,62.6,58.6,53.7,47.4,42.8
17,2022,1,5,N,50.4,59.4,53.5,47.7,41.6,38.5
17,2022,1,5,T,55.2,63.2,58.4,52.4,44.2,39.4
18,2022,1,5,D,57,67.5,59.3,51.7,45,40
18,2022,1,5,E,54.6,63.5,57.7,51.4,44.1,40.8
18,2022,1,5,N,45,55,47.1,39.3,37.2,36.3
18,2022,1,5,T,54.9,65.8,57.3,48.7,37.8,37
19,2022,1,5,D,64.1,74.8,64.8,59.6,55.3,52.4
19,2022,1,5,E,60.4,67.8,63.9,58.3,53.1,49.6
19,2022,1,5,N,53.3,63.6,56.6,49.3,41.8,37.2
19,2022,1,5,T,61.9,72.2,63.5,57.3,45.9,39.2
20,2022,1,5,D,67.1,76.7,71.8,60.7,54.9,50.2
20,2022,1,5,E,61.6,69.6,65.3,59.1,53.3,49.2
20,2022,1,5,N,53,62.9,55.6,48.4,43.9,42.1
20,2022,1,5,T,64.6,75.8,69.2,57.5,46.3,42.8
24,2022,1,5,D,46.6,54.2,48.9,44.7,42.1,41
24,2022,1,5,E,45.4,53.3,47.2,44.2,42.1,41.1
24,2022,1,5,N,43.9,50.9,46,39.8,37.4,36.4
24,2022,1,5,T,45.7,53.5,48.1,43.8,38.5,37
25,2022,1,5,D,70,73.7,71.8,69.2,67.3,65.9
25,2022,1,5,E,72.4,74.9,73.9,72.4,70.3,68
25,2022,1,5,N,63.8,69.7,67.6,62.2,53.8,46.9
25,2022,1,5,T,69.5,74.4,72.5,68.7,59,49.4
26,2022,1,5,D,63,70.7,66.8,60.3,56.7,54.8
26,2022,1,5,E,63.7,71.3,67.8,60.7,57.6,55.6
26,2022,1,5,N,56.5,67.2,58.6,53.1,45.5,40.6
26,2022,1,5,T,61.9,70.4,66,58.7,50,42.6
27,2022,1,5,D,60.3,70.2,64.5,54.3,48.9,45.4
27,2022,1,5,E,61.5,71,66.3,54.8,48.8,46.1
27,2022,1,5,N,53.7,65.9,55.5,46.3,37.9,34.3
27,2022,1,5,T,59.3,69.9,63.6,52.3,42.2,35.7
28,2022,1,5,D,68.6,76,72.4,66.1,59,53.4
28,2022,1,5,E,69.2,75.9,72.5,65.5,57.2,49.4
28,2022,1,5,N,60,71.9,63.2,47.9,38.9,36.1
28,2022,1,5,T,67.3,75.6,71.6,63.1,43,36.9
29,2022,1,5,D,58.8,67,63,54.5,47.2,42.5
29,2022,1,5,E,56.8,67,61.8,49.6,41.1,35.9
29,2022,1,5,N,49.4,62.4,49.8,36.8,34,33.1
29,2022,1,5,T,56.9,66.6,61.8,49.8,35.2,33.3
30,2022,1,5,D,59.6,66.8,62.3,57.9,54.1,52
30,2022,1,5,E,59.2,66.9,62.9,56.5,47.8,45.2
30,2022,1,5,N,52.5,62,55.3,48.7,44.4,42.1
30,2022,1,5,T,58.2,66.4,61.6,55.8,46.6,42.9
31,2022,1,5,D,48.8,59.7,52.5,42.2,32.6,30.5
31,2022,1,5,E,51.1,60.4,55.7,44.8,33.1,30.1
31,2022,1,5,N,50.9,62.4,51.3,30.3,28.3,28
31,2022,1,5,T,48.8,59.7,52.4,39.7,28.8,28.1
47,2022,1,5,D,55.6,67.3,57.3,50.3,46.6,45
47,2022,1,5,E,53.2,65.3,54.8,49.5,45.3,41.3
47,2022,1,5,N,49,60,49.4,43,37.7,36.1
47,2022,1,5,T,53.8,66.5,55.2,48.5,40,36.6
48,2022,1,5,D,61,69,62.6,59.2,54.7,51.6
48,2022,1,5,E,63.9,74.6,67.5,60.1,53.9,51.3
48,2022,1,5,N,55.2,62.7,59,52.9,44.6,41.3
48,2022,1,5,T,60.6,70.7,62.6,58,49.4,42.3
50,2022,1,5,D,66.7,72.5,69.1,65.2,61.2,58.3
50,2022,1,5,E,68,72.6,69.8,66.6,61.7,57.9
50,2022,1,5,N,60.1,67.9,63.6,57.4,49.4,45
50,2022,1,5,T,65.8,71.9,68.7,63.9,53.9,46.6
54,2022,1,5,D,62.8,67.8,64.9,61.6,58.1,55
54,2022,1,5,E,63.3,69,66,62.1,57.8,54
54,2022,1,5,N,55,63.7,56.9,50.1,46.2,44.8
54,2022,1,5,T,61.5,66.7,62.5,57.9,54.1,51.5
55,2022,1,5,D,56.9,64.9,59.4,52.9,49.1,47
55,2022,1,5,E,63.4,66.8,60.5,53.5,48.4,46
55,2022,1,5,N,49.2,58.9,51.1,45.5,42.2,41.1
55,2022,1,5,T,58.1,64.7,58.4,51.2,43.9,41.3
86,2022,1,5,D,56.9,65.8,60.2,54,48.7,45.9
86,2022,1,5,E,57.6,67.3,61.7,53.5,42.9,38.8
86,2022,1,5,N,52.9,63.5,50.7,42.4,38.7,37.2
86,2022,1,5,T,56.1,66,59.5,51.5,40.2,37.7
1,2022,1,6,D,63.3,70.8,66.4,58.9,52.5,47.4
1,2022,1,6,E,63,71,66,60.5,54.3,50.4
1,2022,1,6,N,61.4,68.6,65.4,57.9,51.4,48.2
1,2022,1,6,T,62.6,69.8,65.9,58.5,52.1,48
2,2022,1,6,D,67.3,72.8,69.2,65.7,60.6,57
2,2022,1,6,E,67.6,73.3,69.2,66.7,63.3,60.4
2,2022,1,6,N,65,71.3,68.2,63.1,57.4,53.4
2,2022,1,6,T,66.7,72,68.9,65.1,59.4,55.1
3,2022,1,6,D,61.1,71.6,60.7,53.5,47.1,43.2
3,2022,1,6,E,58.3,68.8,60.6,53.4,49.3,46.7
3,2022,1,6,N,59.3,71.8,61,52.3,47.6,44.5
3,2022,1,6,T,60.2,71.2,60.8,53.1,47.6,43.7
5,2022,1,6,D,60,66.8,62.5,57.9,51,44
5,2022,1,6,E,63.9,72.3,62.7,58,53.3,48.6
5,2022,1,6,N,53.3,63.4,57.7,47.6,40.7,38.4
5,2022,1,6,T,59.8,66.5,61.7,55.9,43.7,39.3
6,2022,1,6,D,67.4,73.7,70,64.5,58.1,54
6,2022,1,6,E,68,74.8,70.4,65.4,60.1,55.3
6,2022,1,6,N,65.1,72.9,68.5,62.4,56.1,51.7
6,2022,1,6,T,66.8,73.5,69.6,64,57.4,53.1
8,2022,1,6,D,62.6,70,65.3,60.3,54.1,50.8
8,2022,1,6,E,62.8,70,65.8,61,56,52.5
8,2022,1,6,N,61.1,69.4,64.5,58,49.2,45.8
8,2022,1,6,T,62.1,69.7,65,59.6,52.8,49.4
10,2022,1,6,D,62.6,71.7,66.5,58.5,52,48.2
10,2022,1,6,E,62.9,71,66.2,59.4,53.7,50.2
10,2022,1,6,N,59.9,69.5,61.6,51.7,46.7,45.8
10,2022,1,6,T,61.9,71.1,65.5,56.9,48.4,46.1
11,2022,1,6,D,66.6,72.1,68.4,62.8,56.2,52.4
11,2022,1,6,E,67.2,75.1,69.1,64.3,57.6,53.9
11,2022,1,6,N,61.9,70.3,65.6,57,48.8,44.4
11,2022,1,6,T,65.6,71.9,67.5,61,53.7,49.8
12,2022,1,6,D,61.8,69.2,63.3,59.3,54.5,50.1
12,2022,1,6,E,61.4,70,63,59.4,56.1,53.2
12,2022,1,6,N,57.2,64.3,60.3,54.2,47.1,42.1
12,2022,1,6,T,60.5,67.7,62.7,58.1,50.9,43.7
13,2022,1,6,D,60.4,72.9,59.7,53.3,45,41.6
13,2022,1,6,E,54.9,63.9,58.1,52,46.3,43.8
13,2022,1,6,N,53.9,61.5,53.8,43.8,40.5,39.2
13,2022,1,6,T,58.3,67.5,58.3,50.5,42,39.7
14,2022,1,6,D,63.6,71.3,65.9,62.4,57.7,53.9
14,2022,1,6,E,62.4,67.8,64.3,60.9,57.3,54.4
14,2022,1,6,N,59.1,65.9,61.5,55.2,48.6,44.2
14,2022,1,6,T,62.1,69.8,64.9,60.5,52.4,46
16,2022,1,6,D,55.6,63.3,59.1,52.9,44.2,40.1
16,2022,1,6,E,67.6,63.6,58.9,53.4,45,41
16,2022,1,6,N,51.9,62.1,56.4,43.5,38.6,37.3
16,2022,1,6,T,60.8,62.8,58.5,50.9,40.1,37.9
17,2022,1,6,D,58.9,67.5,60.2,53.1,44.9,41.1
17,2022,1,6,E,55.3,64.7,58.1,52,46.4,44.1
17,2022,1,6,N,52.3,57.6,50.8,41.7,38.2,36.4
17,2022,1,6,T,56.9,65.9,58.3,49.9,39.9,37.2
18,2022,1,6,D,56.7,68.1,59.2,51,45,42.5
18,2022,1,6,E,55.7,68,57.5,50,45.2,43.1
18,2022,1,6,N,46.9,57.1,49,42.6,41.2,40.4
18,2022,1,6,T,54.9,66.9,57.1,48.2,41.7,40.6
19,2022,1,6,D,58.5,67.2,61.6,55.1,49.3,46.3
19,2022,1,6,E,59.1,67.4,61.5,55.5,50.9,48.3
19,2022,1,6,N,53.9,63.8,56.2,47.9,41.9,37.3
19,2022,1,6,T,57.6,66.6,60.6,53.3,45.2,39.2
20,2022,1,6,D,59.2,67,62.1,56.5,49.3,44.2
20,2022,1,6,E,58.4,66.3,61.7,56.2,50.8,46.3
20,2022,1,6,N,53.9,64.7,57.1,47.7,42.5,40.9
20,2022,1,6,T,57.7,66.3,61.1,54.6,44.5,41.4
24,2022,1,6,D,46.3,54.6,49.6,43.5,40.7,39.1
24,2022,1,6,E,45.5,54.5,48,43.2,40.9,40
24,2022,1,6,N,42.5,50.9,45,40.2,38.6,38
24,2022,1,6,T,45.1,53.9,48.3,42.4,39.4,38.1
25,2022,1,6,D,69.1,72.4,70.9,69,65.3,61.3
25,2022,1,6,E,69.3,71.8,70.8,69.2,67.1,64.8
25,2022,1,6,N,66.3,72.5,70,64.7,56.8,49.4
25,2022,1,6,T,68.2,72,70.7,68.2,61.6,52.9
26,2022,1,6,D,61.9,69.9,65.6,58.9,56.2,53.8
26,2022,1,6,E,60.4,68.5,64.3,57.7,55.1,53.1
26,2022,1,6,N,58.6,69,60.6,55.9,49.1,44.3
26,2022,1,6,T,60.7,69.6,64.5,58,52.7,46
27,2022,1,6,D,57.5,68,61.5,50.9,44.7,41.5
27,2022,1,6,E,57.6,67.5,61.7,51.9,47.1,44.1
27,2022,1,6,N,54.1,65.9,56.3,47.6,39.2,35.8
27,2022,1,6,T,56.6,67.3,60.3,49.9,42.5,37.1
28,2022,1,6,D,66.4,74.8,70.5,62.5,51.9,44.3
28,2022,1,6,E,65.4,73.5,69.2,61.9,53.2,47.3
28,2022,1,6,N,60.1,72,63.8,46.8,34.9,33.1
28,2022,1,6,T,64.9,74.1,69.2,59.5,39.8,33.5
29,2022,1,6,D,57.1,65.9,61.3,52.2,43.5,38.1
29,2022,1,6,E,55.4,65.7,60.2,48,40.3,35.9
29,2022,1,6,N,48.3,62.1,48.4,37.5,34.5,33.5
29,2022,1,6,T,55.3,65.3,60,47.3,35.6,34.1
30,2022,1,6,D,59.8,67.9,60.7,56.6,51.5,49.1
30,2022,1,6,E,57.4,63.8,59.8,55.5,47.9,45
30,2022,1,6,N,51.9,62.2,54.5,47.2,44.2,42.5
30,2022,1,6,T,57.8,65.2,59.8,54.3,46,43.2
31,2022,1,6,D,40.2,51.6,43.4,31,28.6,28.1
31,2022,1,6,E,40.5,51.8,44,32,29.7,28.4
31,2022,1,6,N,36.6,50.3,33,28.9,28.2,28
31,2022,1,6,T,39.1,51.2,41.2,30.1,28.3,28
47,2022,1,6,D,52.6,64.5,53.2,46.7,42.5,40.8
47,2022,1,6,E,56.2,69.3,53.8,46.6,42,39.6
47,2022,1,6,N,48.4,61.5,48.9,39.7,35.6,34.5
47,2022,1,6,T,52.6,65,52.4,45.2,37.1,35.1
48,2022,1,6,D,58.6,64.9,60.9,57.6,52.4,46.4
48,2022,1,6,E,58.3,63.9,60,57.7,54.3,52
48,2022,1,6,N,56.5,62.9,60.1,54.9,47.8,43.6
48,2022,1,6,T,57.9,63.9,60.5,56.9,50.4,44.9
50,2022,1,6,D,63.7,70.3,66.2,61.8,56.4,52.2
50,2022,1,6,E,64.6,68.9,66.2,62.7,58.5,55.6
50,2022,1,6,N,60.7,68.1,64.3,57.5,50.8,47.3
50,2022,1,6,T,63,69,65.7,60.9,53.8,48.4
54,2022,1,6,D,59.5,66,61.8,56.7,51.8,48
54,2022,1,6,E,59.9,66.5,63,58.5,53.8,50.6
54,2022,1,6,N,54.1,63.6,56,48.8,46.1,44.7
54,2022,1,6,T,58.4,65.3,60,54.3,50.2,47.3
55,2022,1,6,D,54.1,63.1,56.7,50.4,46.5,44.3
55,2022,1,6,E,57.9,64.8,56.9,50.4,46.8,45.2
55,2022,1,6,N,50.6,60.1,53.1,47.7,44,42.5
55,2022,1,6,T,54.3,62.7,55.6,49.5,45.2,43.1
86,2022,1,6,D,53.6,63.3,57.5,49.1,41.8,39.1
86,2022,1,6,E,53.5,62.7,57.3,49.1,43.3,40.5
86,2022,1,6,N,47.4,60,47.9,39.7,37.6,36.6
86,2022,1,6,T,52.3,62.6,56.3,45.8,38.6,37.1
1,2022,1,7,D,64.3,71.3,67.2,62.2,56.3,53.2
1,2022,1,7,E,65.1,70.8,66.7,62.2,56.5,54.1
1,2022,1,7,N,59.6,67.9,63.8,54.6,48.3,45.1
1,2022,1,7,T,63.5,70.6,66.6,60.2,51.6,46.3
2,2022,1,7,D,69,74.3,70.7,68.1,64.6,61.5
2,2022,1,7,E,70.2,74.8,70,67.5,64.2,61.5
2,2022,1,7,N,65,71.4,67.9,62.5,56.9,52.8
2,2022,1,7,T,68.4,73.8,70.2,67,60.1,54.5
3,2022,1,7,D,61.9,71.9,64.3,59.5,54.8,47.7
3,2022,1,7,E,60,68.6,62.9,57.5,53.6,50.5
3,2022,1,7,N,58.1,69.6,61.6,50.6,45.7,43.8
3,2022,1,7,T,64.9,70.5,63.8,57.6,48,44.5
5,2022,1,7,D,61.3,67.3,63.6,59.8,55.6,51.9
5,2022,1,7,E,60.6,66.7,63.6,59.6,55.1,50.1
5,2022,1,7,N,52.2,61.8,56.6,46.6,39.1,37.2
5,2022,1,7,T,59.7,66.4,62.9,58,42.6,37.7
6,2022,1,7,D,69.6,76.3,71.9,66.6,62.4,58.4
6,2022,1,7,E,69.2,76,71.6,66,61.7,57.4
6,2022,1,7,N,62.9,71.2,66.5,58.9,51.2,46.5
6,2022,1,7,T,68.2,75.3,71.2,65.1,55.5,48.4
8,2022,1,7,D,64,71.3,66.7,62.3,58.4,55.5
8,2022,1,7,E,63.7,70.9,66.4,61.9,58.2,54.7
8,2022,1,7,N,58.8,67.2,62,54.9,47.2,45
8,2022,1,7,T,62.8,69.9,65.1,59.9,54.7,52
10,2022,1,7,D,64.8,72.8,68.3,61.2,55.6,52.5
10,2022,1,7,E,63.4,72.3,67.2,59.9,54.2,50.8
10,2022,1,7,N,58.3,70.3,61.3,51.9,47.4,46.2
10,2022,1,7,T,63.2,72.3,67,58.8,49.4,46.5
11,2022,1,7,D,68.3,73.7,70.3,66.8,61.3,57.3
11,2022,1,7,E,66.6,72.4,69.4,65.6,59.9,56.2
11,2022,1,7,N,61,68.7,62.6,52.8,45,42.2
11,2022,1,7,T,66.6,71.8,67.6,62,55.8,52.3
12,2022,1,7,D,63.1,70.9,64.5,61.3,58,55.2
12,2022,1,7,E,62.8,71.8,64.2,60.9,57.4,54.6
12,2022,1,7,N,55.3,63.6,59.1,52.7,44.8,40.4
12,2022,1,7,T,61.7,69.7,63.8,59.7,49.5,41.9
13,2022,1,7,D,56.8,64.7,59.7,54.8,49.5,46.7
13,2022,1,7,E,55.3,64,58.2,52.5,46.6,43.7
13,2022,1,7,N,50.7,61.4,53.5,43.1,40,38.9
13,2022,1,7,T,55.3,64,58.7,52.1,41.4,39.2
14,2022,1,7,D,63,68.8,64.7,61.6,58.8,56.6
14,2022,1,7,E,63,70,64.6,61.4,58.7,56.6
14,2022,1,7,N,57.7,66,61.6,55,47.9,42.8
14,2022,1,7,T,61.9,68.2,64.2,60.6,52,44.9
16,2022,1,7,D,57.8,66.3,59.7,55.1,49,45.3
16,2022,1,7,E,56.2,63.9,59.2,54.1,47.2,43.6
16,2022,1,7,N,55.2,63.8,55.1,43.1,37.1,35.2
16,2022,1,7,T,57.1,65.2,58.9,52.9,39.7,35.9
17,2022,1,7,D,57.9,63.5,57.9,53.3,49.3,46.8
17,2022,1,7,E,66,65.8,59.7,52.6,47.5,44.8
17,2022,1,7,N,49.2,60.5,51.9,43.1,36.5,35
17,2022,1,7,T,60,63.6,57.5,51.4,39.7,35.5
18,2022,1,7,D,62.9,75.7,61.9,51.1,45.5,43
18,2022,1,7,E,53.2,63.1,55.7,49.3,44.4,41.9
18,2022,1,7,N,45.2,55.7,47.5,40.1,37.1,36
18,2022,1,7,T,60.1,73.3,57.3,48.2,38.2,36.3
19,2022,1,7,D,59.9,68.1,62.8,57.4,52.9,50.4
19,2022,1,7,E,61.5,66.8,61.9,56.2,51.6,49
19,2022,1,7,N,53.4,63.6,55.8,46.1,37.8,33.4
19,2022,1,7,T,59,66.9,61.8,55.2,42.2,35
20,2022,1,7,D,61.4,67.7,63.4,59.3,55.2,50.7
20,2022,1,7,E,60,68.4,62.9,57.3,52.1,48.5
20,2022,1,7,N,52.3,62.9,55.2,46.4,40,38.9
20,2022,1,7,T,59.6,67.1,62.5,56.9,42.6,39.2
24,2022,1,7,D,48.5,55.3,50.9,47,44.2,42.3
24,2022,1,7,E,45.4,53.6,47.8,43.5,41.4,40.2
24,2022,1,7,N,42.4,51.9,45.1,39.6,38.1,37.2
24,2022,1,7,T,46.8,54.5,49.8,45,38.7,37.5
25,2022,1,7,D,69.6,72.5,70.9,69.5,67.9,66.2
25,2022,1,7,E,68.8,71.4,70.2,68.6,66.8,64.5
25,2022,1,7,N,64.2,69.7,67.7,63.1,54.2,46.1
25,2022,1,7,T,68.3,71.9,70.5,68.5,60,48.9
26,2022,1,7,D,62.5,69.4,66,60.2,57.5,55.8
26,2022,1,7,E,60.9,68.5,64.5,58.4,56.1,54.4
26,2022,1,7,N,57.4,67.8,59.9,53.8,45,40
26,2022,1,7,T,61.1,69,65,58.7,50.1,42.2
27,2022,1,7,D,59.8,68.6,63.5,56.7,51.5,47.5
27,2022,1,7,E,59.6,68.5,63.1,55.7,51.6,48.4
27,2022,1,7,N,53.5,65.7,55.8,44,35.8,33.1
27,2022,1,7,T,58.5,68,62.4,54.5,39.7,34
28,2022,1,7,D,67.8,75.2,71.7,65.4,57.9,51.6
28,2022,1,7,E,66.9,74.1,70,62.4,54.3,48.1
28,2022,1,7,N,60.4,72.2,64.1,45.8,34.6,32.4
28,2022,1,7,T,66.2,74.7,70.5,61.9,37.9,33.2
29,2022,1,7,D,57.5,65.7,61.9,53.2,46.2,42.2
29,2022,1,7,E,55.4,65.5,60.2,48.1,41.2,37.4
29,2022,1,7,N,49.3,62.7,50.1,36.8,33.4,32.4
29,2022,1,7,T,55.6,65.2,60.6,48.7,34.7,33
30,2022,1,7,D,58.4,64.1,60.8,57.6,54.3,51.9
30,2022,1,7,E,58.3,64.2,60.5,56.5,52.3,49.3
30,2022,1,7,N,52.5,61.2,56.3,48.1,42.5,40.5
30,2022,1,7,T,57.2,63.7,60.2,55.9,46,41.2
31,2022,1,7,E,65.5,73.2,69.5,60,52.4,46.7
31,2022,1,7,N,34.6,47.2,31.8,28.7,28.1,28
47,2022,1,7,D,54.1,66,55.2,49,45.9,44.2
47,2022,1,7,E,55.5,67,57.1,50.1,45.7,42.3
47,2022,1,7,N,47.7,59.3,46.3,38.9,34.8,34
47,2022,1,7,T,53.2,65.3,54.4,47.6,36.5,34.2
48,2022,1,7,D,60.3,65.6,61.8,59.4,56.4,53
48,2022,1,7,E,59.5,64.9,61.3,59,56.2,53.3
48,2022,1,7,N,53.5,60.6,57.2,51.3,44.2,40.6
48,2022,1,7,T,58.9,64.7,61.3,58.2,48.3,41.9
50,2022,1,7,D,66.1,71.7,67.1,64,60.3,57.6
